,Location,Total sqft,price,bedrooms
0,Chembur,984,30500000.0,3.0
1,Kurla,598,14200000.0,2.0
2,Malad West,738,15400000.0,2.0
4,Vikhroli,582,14500000.0,2.0
6,other,1130,48000000.0,3.0
7,other,671,27200000.000000004,2.0
8,Dombivali,917,9500000.0,3.0
9,Palghar,701,2730000.0,1.0
10,Malad East,387,8823000.0,1.0
11,Vangani,417,1075000.0,1.0
12,Jogeshwari West,333,7498999.999999999,1.0
13,Malad East,638,14300000.0,2.0
14,Kurla,425,9155000.0,1.0
15,Dahisar,623,13500000.0,2.0
16,Borivali East,501,11200000.000000002,2.0
17,Mulund West,771,22100000.0,2.0
18,Kharghar,938,14300000.0,3.0
19,Vasai,287,2141000.0,1.0
20,Kharghar,2215,25299999.999999996,3.0
21,Santacruz East,778,32400000.000000004,3.0
22,Ambernath East,821,4426000.0,3.0
23,Palghar,565,1860000.0000000002,1.0
24,Vangani,395,1701000.0000000002,1.0
25,Palghar,590,1770000.0,1.0
27,other,425,15600000.0,1.0
28,Dahisar,396,6533000.0,1.0
29,Karjat,755,3250000.0,2.0
31,Goregaon East,485,14000000.0,1.0
32,Panvel,261,4550000.0,1.0
33,Kalyan West,477,3849000.0,1.0
34,Andheri East,655,19100000.0,2.0
35,other,428,3550000.0,1.0
36,Umroli,950,2375000.0,2.0
37,Virar,527,4530000.0,1.0
38,Kalyan East,500,4400000.0,1.0
39,Thane West,409,3015000.0,1.0
40,Shahapur,653,3849000.0,2.0
41,Chembur,320,6990000.000000001,1.0
42,Taloja,928,6100000.0,3.0
43,Dombivali,410,3800000.0,1.0
44,Malad West,469,9000000.0,1.0
45,Vasai,575,2750000.0,1.0
46,Panvel,263,1848999.9999999998,1.0
47,Karjat,427,2531000.0,1.0
48,Ulwe,590,4500000.0,1.0
49,Badlapur East,525,2300000.0,1.0
50,Titwala,442,2950000.0,1.0
51,Diva,715,3949000.0,1.0
52,Kamothe,628,9000000.0,2.0
53,Thane West,515,12000000.0,2.0
54,Thane West,1300,25400000.0,4.0
55,Bhiwandi,740,3847999.9999999995,1.0
56,Virar,445,3414000.0,1.0
57,Dahisar,410,8900000.0,1.0
58,Neral,321,1989000.0,1.0
59,Kandivali West,644,20400000.0,2.0
60,Malad East,670,15000000.0,2.0
61,other,650,5799000.0,2.0
62,Powai,1239,47600000.0,3.0
63,Dahisar,542,11600000.0,2.0
64,Taloja,585,4250000.0,2.0
65,Rasayani,343,2350000.0,1.0
66,Borivali East,567,14500000.0,2.0
67,Badlapur West,520,3600000.0,2.0
68,Chembur,522,13400000.0,2.0
69,Chembur,917,28400000.0,3.0
70,Kurla,476,10400000.0,1.0
71,Malad West,999,20900000.0,3.0
72,Rasayani,320,2825000.0,1.0
73,Neral,329,1900000.0,1.0
74,other,739,29500000.0,2.0
75,Dombivali,917,9500000.0,3.0
76,Malad East,592,13400000.0,2.0
78,Malad East,435,10000000.0,1.0
79,Kurla,540,11500000.0,2.0
81,Titwala,598,3950000.0,2.0
82,Diva,699,3719000.0,1.0
83,Diva,465,2399000.0,1.0
84,Diva,713,3799000.0,1.0
85,Kamothe,515,7500000.0,1.0
86,Thane West,679,12400000.0,2.0
87,Thane West,887,18700000.0,3.0
88,Bhiwandi,1045,5434000.0,2.0
89,Bhiwandi,690,3588000.0000000005,1.0
90,Bhiwandi,1085,5642000.0,2.0
91,Bhiwandi,1060,5512000.0,2.0
92,Bhiwandi,795,4134000.0000000005,1.0
93,Virar,692,5300000.0,2.0
94,Virar,487,3699000.0,1.0
95,Dahisar,440,9551000.0,1.0
96,Dahisar,650,14500000.0,2.0
97,Thane West,644,15400000.0,2.0
98,Diva,936,5149000.0,2.0
99,Diva,445,2299000.0,1.0
100,Neral,408,2529000.0,1.0
101,Kandivali West,398,13000000.0,1.0
102,Kandivali West,632,20000000.0,2.0
103,Malad East,625,14000000.0,2.0
104,Malad East,580,13000000.0,2.0
105,Malad East,710,15900000.0,2.0
106,Malad East,618,13899999.999999998,2.0
107,Powai,770,29600000.0,2.0
108,Powai,1232,47300000.00000001,3.0
109,Powai,767,29400000.0,2.0
110,Dahisar,374,8041000.0,1.0
111,Dahisar,425,9137000.0,1.0
112,Dahisar,416,8944000.0,1.0
113,Dahisar,438,9417000.0,1.0
114,Rasayani,302,2130000.0,1.0
115,Rasayani,514,3400000.0,2.0
117,Rasayani,651,4200000.0,2.0
118,Rasayani,568,4025000.0,2.0
119,Rasayani,421,2650000.0,1.0
120,Badlapur West,368,2500000.0,1.0
122,Chembur,834,21400000.0,2.0
123,Chembur,841,21600000.0,2.0
124,Chembur,825,21100000.0,2.0
125,Chembur,775,18300000.0,2.0
126,Chembur,528,13500000.0,2.0
127,Chembur,511,13100000.0,2.0
128,Chembur,739,17500000.0,2.0
129,Chembur,507,13000000.0,2.0
130,Chembur,506,13000000.0,2.0
131,Chembur,684,21200000.0,2.0
132,Chembur,617,19100000.0,2.0
133,Kurla,447,9799000.0,1.0
134,Malad West,1150,24100000.0,3.0
135,Malad West,501,10500000.0,1.0
136,Malad West,623,13000000.0,2.0
137,Malad West,631,13200000.0,2.0
138,Malad West,744,15600000.0,2.0
139,Panvel,868,12900000.0,3.0
140,Panvel,687,10700000.0,2.0
141,Panvel,636,10000000.0,2.0
142,Panvel,691,10800000.0,2.0
143,Panvel,674,10600000.0,2.0
144,Panvel,680,10600000.0,2.0
145,Panvel,631,9950000.0,2.0
146,Panvel,862,12000000.0,3.0
147,Panvel,682,10600000.0,2.0
148,Panvel,616,9700000.0,2.0
149,Neral,368,2123000.0,1.0
150,Chembur,735,19500000.0,2.0
151,Taloja,990,4545000.0,2.0
152,Taloja,695,3180000.0,1.0
153,Dombivali,576,6000000.0,2.0
154,Dombivali,576,6000000.0,2.0
155,Dombivali,433,4500000.0,1.0
156,Dombivali,433,4500000.0,1.0
157,Dombivali,694,7100000.0,2.0
158,Dombivali,694,7100000.0,2.0
159,Kharghar,1835,22000000.0,3.0
160,Kharghar,1835,22000000.0,3.0
161,Kharghar,1835,22000000.0,3.0
162,Kharghar,1835,22000000.0,3.0
163,Kharghar,1245,14900000.0,2.0
164,Kharghar,1245,14900000.0,2.0
165,Kharghar,1745,20800000.0,3.0
166,Kharghar,1745,20800000.0,3.0
167,Kharghar,1335,16800000.0,2.0
168,Kharghar,1335,16800000.0,2.0
169,Rasayani,542,4990000.0,2.0
170,Andheri East,424,11900000.0,1.0
172,Rasayani,330,3071000.0,1.0
173,Rasayani,326,3093000.0,1.0
174,Rasayani,513,4383000.0,2.0
175,Malad East,613,13899999.999999998,2.0
176,Malad East,405,9234000.0,1.0
178,Badlapur West,770,2964000.0,2.0
179,Badlapur West,790,3041000.0,2.0
180,Badlapur West,540,2079000.0,1.0
181,Badlapur West,605,2329000.0,1.0
182,Badlapur West,430,1655000.0,1.0
183,Malad East,646,14600000.0,2.0
184,Malad East,323,6990000.000000001,1.0
185,Kurla,595,12700000.0,2.0
186,Kurla,418,9008000.0,1.0
187,Kurla,584,12400000.0,2.0
188,Vikhroli,444,8854000.0,1.0
189,Vikhroli,390,7805000.0,1.0
190,Vikhroli,408,8155000.0,1.0
191,Dahisar,1093,22700000.0,3.0
192,Dahisar,701,14900000.0,2.0
193,Borivali East,437,9700000.0,1.0
194,Borivali East,619,14500000.0,2.0
195,Borivali East,434,9600000.0,1.0
196,Borivali East,385,8800000.0,1.0
197,Borivali East,477,12000000.0,1.0
198,Borivali East,584,14500000.0,1.0
199,Borivali East,712,17000000.0,2.0
200,Borivali East,871,23000000.0,2.0
201,Badlapur West,502,1655999.9999999998,1.0
202,Badlapur West,635,2095000.0,1.0
203,Badlapur West,535,1764999.9999999998,1.0
204,Badlapur West,565,1864000.0,1.0
205,Badlapur West,380,1368000.0,1.0
206,Mulund West,1292,37700000.0,3.0
207,Mulund West,758,22500000.0,2.0
208,Badlapur West,345,1991000.0,1.0
209,Badlapur West,352,2050000.0,1.0
210,Badlapur West,294,1600000.0,1.0
211,Badlapur West,366,2128000.0,1.0
212,Badlapur West,333,1932999.9999999998,1.0
213,Badlapur West,358,2089000.0,1.0
214,Badlapur West,372,2167000.0,1.0
215,Badlapur West,380,2206000.0,1.0
216,Borivali East,380,8800000.0,1.0
217,Borivali East,764,18500000.0,2.0
218,Kharghar,708,10900000.0,2.0
219,Kharghar,923,14000000.0,3.0
220,Kharghar,694,10600000.0,2.0
221,Vasai,401,2458000.0,1.0
222,Vasai,440,2831000.0,1.0
223,Vasai,334,2195000.0,1.0
224,Vasai,383,2502000.0,1.0
225,Kharghar,1275,15100000.0,2.0
226,Kharghar,1875,21600000.0,3.0
227,Kharghar,1415,16500000.0,2.0
228,Kharghar,3295,38100000.0,4.0
229,Kharghar,1890,21800000.0,3.0
230,Kharghar,1855,21400000.0,3.0
231,Kharghar,2025,23200000.0,3.0
232,Kharghar,1400,16399999.999999998,2.0
233,Kharghar,3405,39300000.0,4.0
234,Ambernath East,662,3569000.0,2.0
235,Ambernath East,438,2361000.0,1.0
236,Vasai,280,1909000.0,1.0
237,Vasai,278,1800000.0,1.0
238,Vangani,410,1739999.9999999998,1.0
239,Palghar,550,1650000.0,1.0
240,Palghar,760,2280000.0,2.0
241,Vasai,685,3636999.9999999995,1.0
242,Vasai,1100,6000000.0,2.0
243,Dombivali East,1595,14500000.0,3.0
244,Chembur,570,11000000.0,2.0
245,Mira Road East,580,6900000.0,1.0
246,Badlapur East,1000,3000000.0,2.0
247,Andheri West,534,1550000.0,1.0
248,other,555,3500000.0,1.0
250,Andheri West,651,2000000.0,1.0
253,Andheri West,503,13799999.999999998,1.0
254,Andheri West,514,14100000.0,1.0
255,Andheri West,323,8289000.0,1.0
257,Andheri West,275,7080000.0,1.0
259,Neral,460,1900000.0,1.0
260,Bhiwandi,300,1600000.0,1.0
261,other,507,2950000.0,1.0
262,other,750,22500000.0,2.0
263,other,635,24000000.0,1.0
264,Mulund West,978,19000000.0,2.0
265,Mira Road East,810,9000000.0,2.0
266,Panvel,887,8500000.0,2.0
267,Badlapur West,387,1150000.0,1.0
268,Sion,662,2800000.0,1.0
269,other,860,4200000.0,2.0
270,other,560,2975000.0,1.0
271,Badlapur East,865,3600000.0,2.0
272,Agripada,765,13000000.0,1.0
273,Panvel,630,2600000.0,1.0
274,other,2250,7800000.0,3.0
275,Vangani,450,8900000.0,1.0
276,Virar West,550,4000000.0,1.0
277,Andheri West,651,2000000.0,1.0
278,Santacruz West,600,25000000.0,1.0
279,Andheri West,651,2000000.0,1.0
280,Kalwa,535,4600000.0,2.0
281,Kalyan West,825,5400000.0,2.0
282,Powai,2002,30000000.0,6.0
283,Powai,2000,28600000.0,3.0
284,Goregaon East,854,18500000.0,2.0
285,Badlapur West,695,2300000.0,1.0
286,Dahisar,420,6803000.0,1.0
287,Dahisar,394,6500000.0,1.0
288,Dahisar,316,5529000.0,1.0
289,Nala Sopara,1275,6998999.999999999,3.0
290,other,387,1161000.0,1.0
291,other,560,4700000.0,1.0
292,Thane West,680,7700000.0,1.0
293,Mazgaon,350,6500000.0,1.0
294,Ulwe,385,2450000.0,1.0
295,Belapur,550,3500000.0,1.0
296,Badlapur East,725,2500000.0,1.0
297,Borivali West,780,7800000.0,3.0
298,Nerul,1150,17500000.0,2.0
299,Dahisar,413,7436000.0,1.0
300,Dahisar,353,6078000.0,1.0
301,Dahisar,390,6713000.0,1.0
302,Dahisar,406,6976000.000000001,1.0
303,Dahisar,332,5709000.0,1.0
304,Dombivali,980,5000000.0,2.0
305,Andheri East,275,5699000.0,1.0
306,Borivali West,520,11500000.0,1.0
307,other,565,3500000.0,1.0
308,Mulund West,500,12600000.0,2.0
309,Badlapur East,650,2299000.0,1.0
310,other,600,1800000.0,1.0
311,Karjat,410,1775000.0,1.0
312,Karjat,735,3150000.0,2.0
313,Karjat,840,3625000.0,2.0
314,Karjat,460,2125000.0,1.0
315,Karjat,435,2000000.0,1.0
316,Karjat,490,2250000.0,1.0
317,Karjat,530,2450000.0,1.0
318,Karjat,780,3350000.0,2.0
321,Palghar,1450,6998999.999999999,3.0
322,Borivali West,515,12500000.0,1.0
323,Ghatkopar West,540,11500000.0,1.0
325,Mulund East,264,2000000.0,1.0
326,Dombivali East,380,1500000.0,1.0
327,Thane West,750,8800000.0,1.0
328,Kalamboli,900,7500000.0,2.0
329,Karanjade,600,4200000.0,1.0
330,Kanjurmarg,676,15000000.0,2.0
331,other,830,8000000.0,2.0
334,other,1505,5300000.0,3.0
335,Airoli,660,7100000.0,1.0
336,Karanjade,600,3500000.0,1.0
337,Ghatkopar West,540,10000000.0,1.0
338,other,350,7200000.0,1.0
339,Vichumbe,960,6200000.0,2.0
340,Andheri East,650,12500000.0,1.0
341,other,450,10000000.0,1.0
342,Nala Sopara,690,3500000.0,1.0
343,other,674,2800000.0,1.0
345,Bandra West,790,37500000.0,2.0
346,Ulwe,550,4000000.0,1.0
347,Borivali West,1151,15900000.0,2.0
348,Karanjade,660,4200000.0,1.0
349,Dombivali East,385,1490000.0,1.0
350,Mira Road East,800,7000000.0,2.0
351,other,270,5500000.0,1.0
352,Mira Road East,850,4800000.0,1.0
353,Dombivali,950,9000000.0,2.0
354,Kalyan West,830,5700000.0,2.0
355,Virar West,540,3200000.0,1.0
356,other,890,25000000.0,1.0
357,Karjat,500,1800000.0,1.0
358,Neral,470,2600000.0,1.0
359,Neral,410,1850000.0,1.0
360,Mulund West,1000,18500000.0,2.0
361,Thane West,1050,17500000.0,2.0
362,Malad West,1050,23900000.0,2.0
363,Malad West,580,9300000.0,1.0
364,Borivali West,560,8200000.0,1.0
365,other,570,10500000.0,1.0
366,Mira Road East,575,5200000.0,1.0
367,other,350,2400000.0,1.0
368,Mira Road East,740,7600000.0,1.0
369,Mira Road East,1565,16500000.0,3.0
370,Malad West,1080,19000000.0,2.0
371,Santacruz East,1500,40000000.0,3.0
372,Panvel,1355,13000000.0,3.0
374,Andheri West,651,2000000.0,1.0
376,Andheri West,651,2000000.0,1.0
377,Bhayandar West,960,11500000.0,2.0
378,Goregaon East,666,19300000.0,2.0
379,Panvel,261,4549000.0,1.0
380,Kamothe,1093,7800000.0,2.0
381,Thane West,600,7700000.0,1.0
382,Powai,355,7500000.0,1.0
383,Thane West,600,5500000.0,1.0
384,Boisar,650,2050000.0,1.0
385,Santacruz East,854,15500000.0,2.0
386,Dombivali East,550,3500000.0,1.0
387,Kalyan West,830,5500000.0,2.0
388,Kalyan West,830,5661000.0,2.0
389,Kalwa,575,6600000.0,2.0
390,other,380,5000000.0,1.0
391,Nerul,1098,15500000.0,2.0
392,Khopoli,294,2254000.0,1.0
394,Kalwa,450,3300000.0,1.0
395,other,950,34000000.0,2.0
396,Andheri West,3000,45000000.0,4.0
397,Bhayandar East,500,4200000.0,1.0
398,Diva Gaon,590,3600000.0,1.0
399,Kanjurmarg,1100,18500000.0,4.0
400,other,250,9800000.0,1.0
401,Chembur,500,10500000.0,1.0
402,Chembur,410,11000000.0,1.0
403,other,655,3800000.0,1.0
404,Ulwe,505,3150000.0,1.0
405,Karanjade,651,3800000.0,1.0
406,other,554,4300000.0,1.0
407,Khopoli,615,2100000.0,1.0
408,other,650,19200000.0,2.0
409,Kamothe,1150,8800000.0,2.0
410,Kalyan West,1100,6000000.0,2.0
411,Santacruz East,602,18700000.0,2.0
412,Santacruz East,579,17900000.0,2.0
413,Kalwa,575,6200000.0,1.0
414,Thane West,550,3600000.0,1.0
415,Mulund West,501,8100000.0,1.0
416,Girgaon,570,11000000.0,1.0
417,Sion,811,14800000.0,2.0
418,Nerul,590,9000000.0,1.0
419,Kandivali West,650,14000000.0,2.0
420,Kalyan West,477,3849000.0,1.0
421,Kalyan West,477,3849000.0,1.0
422,Kalyan West,384,3649000.0,1.0
423,Kalyan West,477,3849000.0,1.0
424,Kalyan West,384,3649000.0,1.0
425,Kalyan West,384,3649000.0,1.0
426,Kalyan West,384,3649000.0,1.0
428,Goregaon East,450,9500000.0,1.0
429,other,600,9500000.0,1.0
430,Dombivali,515,3350000.0,1.0
431,Belapur,700,7500000.0,1.0
432,Dombivali,671,4300000.0,1.0
433,Koper Khairane,338,4350000.0,1.0
434,Mira Road East,800,11000000.0,2.0
435,Kharghar,600,3000000.0,1.0
436,Kharghar,1100,7500000.0,2.0
437,Kharghar,635,2349000.0,1.0
438,Andheri East,443,12900000.0,1.0
439,Andheri East,446,13000000.0,1.0
440,Bhiwandi,600,2600000.0,1.0
441,Dombivli (West),525,3000000.0,1.0
442,Mira Road East,1230,13500000.0,2.0
443,other,444,3850000.0,1.0
444,other,561,4950000.0,2.0
445,other,624,5500000.0,2.0
447,Umroli,670,1675000.0,1.0
448,Umroli,500,1250000.0,1.0
449,Umroli,600,1500000.0,1.0
450,Umroli,650,1625000.0,1.0
451,Umroli,930,2325000.0,2.0
452,Dombivali East,560,1998999.9999999998,1.0
453,Mira Road East,400,3200000.0,1.0
454,Virar,460,3929999.9999999995,1.0
455,Virar,424,3690000.0,1.0
456,Virar,513,4380000.0,1.0
457,Virar,566,5097000.0,2.0
458,Kalyan East,483,4399000.0,1.0
459,other,640,2816000.0,1.0
460,Ulwe,635,3700000.0,1.0
463,Thane West,270,2039000.0,1.0
464,Bhiwandi,525,2200000.0,1.0
465,Shahapur,437,2579000.0,1.0
466,Shahapur,482,2843000.0,1.0
467,Vasai,525,2100000.0,1.0
468,Vasai,405,1700000.0,1.0
469,Taloja,375,2450000.0,1.0
470,Taloja,595,3900000.0,2.0
471,Vangani,470,2000000.0,1.0
472,Vangani,553,2325000.0,2.0
473,other,485,1895000.0,1.0
474,Panvel,610,2440000.0,1.0
475,other,535,2650000.0,1.0
476,Rasayani,313,2756000.0,1.0
477,Rasayani,313,2756000.0,1.0
478,Rasayani,298,2700000.0,1.0
479,Rasayani,298,2700000.0,1.0
480,Rasayani,313,2756000.0,1.0
481,Rasayani,313,2756000.0,1.0
482,Rasayani,298,2700000.0,1.0
483,Rasayani,298,2700000.0,1.0
484,Thakurli,685,4800000.0,1.0
485,Bhayandar East,395,5599000.0,1.0
486,Bhandup West,486,6000000.0,1.0
487,Bandra West,530,18500000.0,1.0
488,Panvel,850,3479999.9999999995,2.0
490,Thane West,1050,9500000.0,2.0
491,Karjat,456,2199000.0,1.0
492,Panvel,600,2500000.0,1.0
493,Seawoods,1250,8900000.0,2.0
494,Andheri West,800,5500000.0,1.0
495,Andheri West,2700,250000000.0,4.0
496,Palghar,475,1750000.0,1.0
497,Dombivali,590,2950000.0,1.0
498,Mira Road East,1021,11100000.000000002,2.0
499,Kharghar,620,2399000.0,1.0
500,Kharghar,640,2500000.0,1.0
501,Thane West,453,7400000.0,1.0
502,Thane West,668,10300000.0,2.0
503,Malad West,706,14900000.0,2.0
504,Malad West,649,12900000.0,2.0
505,Dombivali,600,2100000.0,1.0
506,Vasai,610,2935000.0,1.0
507,Vasai,655,3140000.0,1.0
508,Vasai,635,3050000.0,1.0
509,Vasai,830,4000000.0,2.0
511,Kalyan West,825,4900000.0,2.0
512,Kalyan West,685,4500000.0,1.0
513,Ambernath East,900,5000000.0,2.0
514,Kandivali East,870,14500000.0,2.0
515,other,410,2800000.0,1.0
516,Karjat,528,2419000.0,2.0
517,Karjat,528,2419000.0,2.0
518,Karjat,276,1400000.0,1.0
519,Karjat,276,1400000.0,1.0
520,Karjat,528,2419000.0,2.0
521,Karjat,528,2419000.0,2.0
522,Karjat,276,1400000.0,1.0
523,Karjat,276,1400000.0,1.0
524,Dombivali,600,2100000.0,1.0
525,Dombivali,390,1500000.0,1.0
526,Palghar,520,1720000.0,1.0
527,Palghar,555,1830000.0,1.0
528,Palghar,360,1220000.0,1.0
529,Palghar,850,2750000.0,2.0
530,Chembur,582,9500000.0,1.0
531,Sewri,500,13000000.0,1.0
532,Ghatkopar East,430,7800000.0,1.0
533,Andheri East,1200,21000000.0,2.0
534,Bhandup West,550,8200000.0,1.0
535,other,650,2100000.0,1.0
536,Chembur,1150,16000000.0,2.0
537,Chembur,1100,16000000.0,2.0
538,Thane West,975,14500000.0,2.0
539,Chembur,1050,17800000.0,2.0
540,Dombivali,575,3047000.0,1.0
541,Dombivali East,485,2570000.0,1.0
542,Mira Road East,1070,8800000.0,2.0
543,Malad West,880,14500000.0,2.0
544,Bhayandar East,428,4500000.0,1.0
545,Mira Road East,830,9700000.0,2.0
546,Ambernath East,900,5400000.0,2.0
547,other,890,13000000.0,2.0
548,Neral,860,3650000.0,1.0
549,Dombivali East,450,3200000.0,1.0
550,Thane West,1070,10700000.0,3.0
551,Belapur,525,3100000.0,1.0
552,Dahisar,585,5600000.0,1.0
554,Kalyan West,630,4000000.0,1.0
555,other,540,2100000.0,1.0
556,Seawoods,670,9900000.0,1.0
557,Dombivali East,819,9500000.0,2.0
558,Palghar,475,1500000.0,1.0
559,Dombivali,560,3500000.0,1.0
560,Dombivali,750,4000000.0,2.0
562,Dombivali,340,1950000.0,1.0
563,Mira Road East,620,5200000.0,1.0
564,Thane West,1200,17000000.0,3.0
565,Thane West,502,5950000.0,1.0
566,Dombivali,650,4500000.0,1.0
567,Mira Road East,1520,17500000.0,3.0
568,Malad West,310,6200000.0,1.0
569,Malad West,320,6000000.0,1.0
570,Ghatkopar West,350,5850000.0,1.0
571,Nala Sopara,580,3400000.0,1.0
572,Nala Sopara,550,3400000.0,1.0
573,Ghatkopar East,581,11600000.0,2.0
574,Borivali East,540,10500000.0,1.0
575,Kandivali East,560,9700000.0,1.0
576,Kharghar,600,3000000.0,1.0
577,other,2300,82500000.0,4.0
578,Thane West,890,9500000.0,2.0
579,other,2400,60000000.0,3.0
580,other,520,1300000.0,1.0
581,Palava,1269,8500000.0,3.0
582,Byculla,275,6000000.0,1.0
583,other,565,1900000.0,1.0
584,Kalyan West,730,5200000.0,1.0
585,Virar,680,2651000.0,1.0
586,Dahisar,1452,31100000.0,4.0
587,Dahisar,726,15500000.0,2.0
588,other,1974,50000000.0,4.0
589,Dombivali East,300,1500000.0,1.0
590,Badlapur East,300,1800000.0,1.0
591,Dahisar,1000,17500000.0,2.0
592,Dombivali,900,6500000.0,2.0
593,Dombivali,610,4500000.0,1.0
594,Dombivli (West),685,4400000.0,1.0
595,Virar,650,3650000.0,1.0
596,other,600,19000000.0,1.0
597,Andheri West,614,7300000.0,1.0
598,Goregaon East,1010,20700000.0,2.0
599,Ulwe,1150,13500000.0,2.0
600,Kharghar,1150,4900000.0,2.0
601,Kharghar,1150,8900000.0,2.0
602,Kharghar,650,2500000.0,1.0
603,Taloja,670,2800000.0,1.0
604,Panvel,577,3979000.0,2.0
605,Andheri East,625,11000000.0,2.0
606,Kandivali West,591,8300000.0,1.0
607,Ghatkopar West,1008,19000000.0,3.0
608,Thane West,665,8000000.0,1.0
609,other,975,25500000.0,2.0
610,Kharghar,1725,15000000.0,3.0
611,Kharghar,1250,8900000.0,2.0
612,Chembur,280,6500000.0,1.0
613,Panvel,1863,25000000.0,3.0
614,other,545,2400000.0,1.0
615,Mulund West,620,9500000.0,1.0
616,Juhu,680,23500000.0,1.0
618,other,1420,13400000.0,4.0
619,Panvel,526,3639000.0,2.0
620,Panvel,410,2849000.0,1.0
621,Panvel,425,2949000.0,1.0
622,Panvel,400,2780000.0,1.0
623,Panvel,300,2100000.0,1.0
625,other,540,4199000.0,1.0
626,Neral,1290,4700000.0,2.0
627,Palghar,418,2000000.0,1.0
628,Virar West,980,4499000.0,2.0
629,Thane West,1532,19000000.0,3.0
630,other,550,3300000.0,1.0
631,Dahisar,729,5100000.0,1.0
632,Dahisar,1045,7900000.0,2.0
633,Dahisar,1039,8000000.0,2.0
